teks,sentiment,score
"Wong tua pernah kanda Ning ,,,
 air bersih (suci) ,, di jaga sing bener...
Di rawat sing bener.
Maksud di rawat di jaga kuh..
Menungso kuh eling Ng jagat bumi , langit ,,,
Aja sembarangan ngucap...    ....Yen nyucap salah dadi kotor,,,
Dirawat bumine ,, Endah ora keruh,  ,,mulane wong Urip kudu
Ngelakoni sing apik,,,",negative,0.9842174053192139
Jgnlah sampai kerisis,negative,0.9915024042129517
Ada sulusi selain selain impor yaitu menanam tumbuhan yang mampu bertahan di musim kemarau yang bisa di budi daya kan.. Saat Musim kemarau ..musim kemarau sangat sulit jika kita menanam padi bisa di ganti dengan menanam ubi jalar... Jagung.... Singkong... Kedelai.. Labu... Kacang tanah...timun...kacang hijau Tanaman-tanaman itu memililiki resiko kecil untuk gagal panen.... Jagung bisa di olah jadi beras yaitu beras jagung... Singkong juga bisa di olah jadi beras yang namanya beras tiwul.. Dan itu Bisa di jadi kan penganti beras...nga harus mengimpor dari luar nekgri kita bangsa indo bisa mengelola  makanan dari bahan tertentu ubi jalar.... Jagung.. Singkong.. Labu... Kacang tanah kedelai... Kacang hijau..Kita bisa mengolah nya jadi beberapa macam makanan..Kita bisa  mempertahan kan sumber pangan sendiri... Nga ada padi beras kita cari interatif  lain yaitu jagung beras jagung..beras tiwul yang terbuat dari singkong..nga harus impor.. Cobalah mandiri mencari sulusi yang tidak memberi resiko,negative,0.5738269686698914
Sekarang juga udah krisis pangan semua kebutuhan pokok naik,negative,0.9904519319534302
"normal nya saat hasil pertanian menurun, harga hasil pertanian akan naik. jadi petani masih bisa hidup.

tapi karena campur tangan pemerintah yang impor beras.

saat hasil pertanian menurun, harga tetap tidak naik.

matilah para petani.

memang hebat pemerintah kita ini",positive,0.9619760513305664
Erah ini puncak nya manusia. Amal dan perbuatan kelak kaloh sudah meningal ditanya malaikat. Dan dunia bawa lagi berusaha membukanya cepat atau lambat terbuka dan saya cuma bisah mentertawakan diri saya sendiri lelah tahun demi tahun lihat nya. Ingat akhir jaman makin dekat. Saya percaya Alloh itu adil padah umat nya.,positive,0.953657865524292
Ayo korupsi semua uang rakyat😂😂😂,negative,0.9961066842079163
Ketahanan pangan? Orang pada mau jadi PNS semua ...,negative,0.9745107293128967
Himbauan kepada pemerintah keluarkan larangan untuk tidak merubah sawah jadi perumahan.,neutral,0.9849953055381775
Jika air laut menyusut barulah di katakan mengalami kekeringan & sebaliknya.knp mesti heboh????toh petani fi daerah yang kekeringan usaha sendiri.,negative,0.9945869445800781
"Isoh gak duite wong sugeh neng bank seng ugal ugalan di potong nge  wong miskin,,, ben ge subsidi,, raurungo ra entek duite nge foya foya,,,",negative,0.9957030415534973
Kiamat sudah dekat,negative,0.979816198348999
Pupuk susah dan mahal,negative,0.9973656535148621
Semoga kemarau panjang,negative,0.938738226890564
kemungkinan inilah bisa terjadi kalau sudah kehendak allah .yg sudah terjadi telah banyak kita jalani dan alami gejolak alam tdk bersabat lagi .,positive,0.71524578332901
Makanya tanam pohon jgn pasang AC melulu,negative,0.9662558436393738
krisis pangan bagi orang kota...bagi kami petani insha Allah aman karena kami bisa bercocok tanam sendiri entah bagaimana cara nya,positive,0.633493959903717
Walau pun hujan bersahabat tetap kerisis pangan,negative,0.519652247428894
"Indonesia sudah biasa kok...

   Masalahnya di negara ini budayanya KORUPSI JADI YA TETAO AJA RAKYATNYA BANYAK YG MISKIN....

   JADI NGGK AD PENGARUHNYA CUACA ...",negative,0.9971899390220642
"🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩
MARI KITA PERBAIKI BERSAMA SAMA BAHASA TULISAN . ZAT . MENJADI BAHASA TULISAN . JAT . DI MEREK MAKANAN MINUMAN DAN BAHASA TULISAN . GIZI . MENJADI BAHASA TULISAN . GIJI . DI MEREK MAKANAN MINUMAN KARENA KITA KONSUMSI SEHARI HARI BUAT MAKAN DAN MINUM DAN BUAT MASA DEPAN ANAK KITA DAN CUCU KITA.
🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨
SEMOGA SEMUA PERUSAHAAN DAN SEMUA PEMERINTAHAN MAU MEMPERBAIKI TULISAN INI.
🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨
MOHON BANTUAN DAN SEBARLUASKAN TULISAN INI.
🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨",neutral,0.5293084979057312
LUCU YA NEGARA INI .. SUBUR TAPI PETANI TIDAK SEJAHTERA ..,negative,0.9980429410934448
jjr akhir2 ini bnr2 sngt menyengat sekali panas ny dan bnr hujan sprt enggan turun.. sjujur ny klo petani d soport ga bth jg impor beras.. krng kurng support ny sja jdi bnyk ptani yg udh tua generasi ny enggan melanjutkan krn ga ada hasil cpe nya iya,negative,0.9816032648086548
"Jawa barat Sukabumi, tepat nya Gegerbitung 2 bulan n belum hujan",neutral,0.9001838564872742
"Taekkkk kucing , tiap hari sini mendung melulu 😂😂😂😂😂😂😂😂😂",negative,0.9888432025909424
"air itu yg penting jgn sampe rakyat kekeringan,",negative,0.7076452970504761
"Semua ini adalah pelajaran Utuk kita sadari, berhentilah memfitna, menghujat dan mengusik orang lain, menurut ke yakinan saya akan ada banyak lagi yg akan terjadi di negara ini, bahkan di seluruh dunia, tentunya ini semua di sebabkan ke jahilan dan ke dzaliman, sadarlah mari introspeksi diri, jangan merasa benar, tanggalkan sifat-sifat keakuan",negative,0.9883790016174316
"Pemerintah gak ngurus petani 
Yg diurus jabatan dan gaji",negative,0.6670629978179932
😮😮😮😮😮oke banget video nya,positive,0.9719664454460144
Alhamdulillah ditempatku malang sudah hujan deras terus menerus 😂,neutral,0.3775309920310974
pupuk subsidi terbatas,negative,0.5824033617973328
biar cpat kiamat,negative,0.9365333914756775
Apa kabar estate food proyenya Prabowo ? Beres tidak ??,negative,0.8525468111038208
"Sebelum kemunculan Dajjal akan ada kekeringan yang menyebabkan banyak kematian, makanan orang beriman hanya dzikir",negative,0.9764634370803833
Bencana yg dibuat manusia serakah yg disalahkan alam dan sang pencipta alam semesta dasar iblis.,negative,0.9974021911621094
HAARP senjata pembuat bencana.,negative,0.9534748792648315
ah belum tentu  ...mudah mudahan hujan  ..,negative,0.8644130825996399
ah tidak orang ada otak ...yg deket sungai pake    sedotan  ..atau pake ...jet pam ....ah sekarang sudah modern orang banyak akal ....,negative,0.983156144618988
Mau menginjak bulan agustus aja udh ga hujan selama 16 hari😢,neutral,0.7566149830818176
Apapun namanya kami hanya bersandar kepada Allah SWT,neutral,0.6522681713104248
"saran saya belilah beras dan produk indonedia yang sudah panen dari pada inpor beras untuk bantu petani di indonesia, saya percaya tuhan akan bantu untuk indonesia dan saya keluarga sudah ikut sistem pemerintah untuk menanam tanaman di rumah yaitu tanaman obat, bunga, dan sayur dalam pot sebab kecil tanah pekarangan rumah saya dan bermanfaat, hemat biyaya bahkan tetangga sahabat saya juga ikut",positive,0.9923486709594727
Jgn takut smua yg menggatur Allah kita wjib meminta kpda Allah,negative,0.734532356262207
Sy lupa tahun brapa waktu jelang musim kamarau itu paling sulit air sampe gali sumur lagi,negative,0.9678988456726074
Ya Allah jauh kan dari marah bahaya ini ya alllah istifarrr,negative,0.9867505431175232
Gara gara el nino fremi jadi gaji dikuranginaduh pusing pusing,negative,0.9956539869308472
nyimak aja ya 🙏🏻🙏🏻,neutral,0.9154773950576782
El Nino apakah tuhan 😅,neutral,0.8597801923751831
Bagus banget kancing di dada nya,positive,0.9955995082855225
Memasuki musim kemarau. .wajar sajah dari dulu juga begini. .,negative,0.9932870268821716
Gak usah elnino.... Sembako import... Yg kata p. Lur sanggup swasembada...,negative,0.9469138979911804
Vh bm.,negative,0.8921783566474915
Yg extrim lagi lahan sawah produktif jadi lahan properti...nokemon...tp wong tani cilik nandur soto di anggap mengambil alih lahan. Pangan???? Sing miring iki sopo ....mungkin d daerah dulur2 enek sing podo...soto tanam satu musim.musim berikutnya g di buat tanam tp lahan lain yang buat tanam .tp lak bangunan gelem gak mari bangun  6 bongkar kyak tanam bahan pertanian,negative,0.9842348694801331
Dari zamn dulu sudah ada d bilang kemaro koaneh bln agustus itu tempatx  sepertix barusan orang indonesia dari dulu sdh biasa terjadi,negative,0.976705014705658
Tenang krisis pangan tapi masih ada tol pasti krisisnya hilang,negative,0.9709038138389587
El Nino kekeringan di NKRI kalo diluar NKRI sama El nino.. beras mau import dari mana.. kalo bangssa ini tidak mandiri ketahanan pangannya.. bahaya.,negative,0.9976861476898193
El nono itu pki berkuasa mau jual area ikn 34000 hektar ke cukong oligarki,negative,0.9463759064674377
Selagi umat islam mau solat di masjid tak akan terjadi apa apa paling yg ada rezim tumbang,negative,0.974767804145813
"Tenaaaangngngng !!!
Di gudang bulog madih banyak beras, bentar lagi bulog siap import beras.",negative,0.4546145796775818
Omongkosong bantuan hantu,negative,0.9955176711082458
"Ayo kumpulkan air mulai dari sekarang di getong"" untuk antisipasi 😄",neutral,0.8907270431518555
Yaa Allah Semoga lekas hujan turun.Aamiin 🤲🤲,positive,0.7898868918418884
Di Sorong udh mulai jarg hujan. Tiap hr skr panas sekali,negative,0.9907562136650085
"Solusinyo ko IMPORT, haddeh.. uud..

Kenapa g berdayakan Rakyat Indonesia aja. Indonesia lho mayoritas Petani.
Bantu petaninya biar bisa menghasilkan panen yang melimpah.
Jadi rakyat Indonesianya makmur. Negaranya maju.

Memang susah klw pekerjaan tidak di berikan pada ahlinya.",negative,0.9903295040130615
"This is indonesia, ini bukan barat yg takut sama el nino. Corona aja di lawan pemerintahnya apa lagi el nino siapa dy😂😂😂😂",negative,0.9895462393760681
"West borneo jg mulai jarang hjn. Klo siang tengah hari panas hampir 40 derajat khusus nya pontianak,, sungai2 kecil jarang air pasang,, surut trus yg biasa nya pasang tinggi,helikopter udh mulai nabur air buat titik2 yg terpanas.. Klo siang angin kuat tp kering bngt..",positive,0.7666438817977905
Bagaimana untuk desa mekar baru KC Kopo kb serang,neutral,0.9892796874046326
Impor waow,negative,0.8616960644721985
"Walaupun sawah ada airnya, kalau musim kering/panas, tetap gagal panen.. karena tingkat air akan memanas dan membunuh akar tanaman.",negative,0.9910826683044434
Gabah murah pupuk mahal......dan malah import beras Jian tolol,negative,0.997928261756897
Seandainya pemerintah bisa mengatur saluran irigasi air dibuat beton,neutral,0.9957980513572693
Pernah dengar EL Nino di.sinetron ikatan cinta.  Gara2 kemaren ikatan cinta sempat booming tetanggaku anaknya di kasi nama EL nino,neutral,0.9470734000205994
"Seharusnya umat islam se, Indonesia, ini mengadakan sholat istigo, sholat, minta, hujan,, supaya, ada,,, hujan,, walau, siang panas,, mlm dingin banget,, tapi gak ada hujan tanah kering berdebu,,, makan nya,, kita semua umat,,  islam tlg ayo semua, sholat istigho,,,",negative,0.5983954071998596
Baswedan sang BOCAH ANGON pengemban AMANAH AMPERA waktunya memimpin NKRI berkeadilan sosial.Salam AKU&aku 05(JAS MERAH SANG PAJAR),neutral,0.9016799330711365
"Ramalan yg kurang tepat, gara-gara lihat india, sekarang bulan Juli aja masih hujan kok, elnino apa, sedang puncak panas di bulan 9, Oktober udah hujan, jadi rentan Agustus September cuma 2 bulan, masih ada hujan, jadi elnino tdk ada, tahun ini, buktikan",negative,0.9241530895233154
Durjana bikin bencana,negative,0.9953054189682007
"Semoga ini tidak berkepanjangan tp, sdh byk sekali kelakuan bejat sebagian manusia demi mementingkan diri sendiri yg mengundang murka Allah syukur "" tidak menghukum kita dengan panas yg amat sangat seperti yg di alami di negara India waktu itu yg byk merenggut nyawa manusia waiyya a'uzhubillahi min Zalik.",negative,0.9425451755523682
Mentrinya suruh krja dong😊,neutral,0.9837590456008911
Solusinya impor 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,neutral,0.9074076414108276
Apapun yg tjd korbannya orang2 kecil... 😔,negative,0.9807834029197693
Musim-kemarau-puncaknya-Juli-Agustus2023-mantap,positive,0.9528064727783203
Biar gak kekeringan mari kita nyanyikan have nu shalom alaehem,negative,0.43729129433631897
"capek, banyak  retorika  petani sdh lelah masalah pupuk & harga jual.  tiap panen minus  terus...",negative,0.9973902106285095
4:51,neutral,0.7780419588088989
"kenapa masih impor dari fitnam,,",neutral,0.985453188419342
"di seluruh Indonesia, jgn cuma luar jawa aja,,",neutral,0.9454296231269836
Petani adalah p ahlawan sayang obat dan pupuk mahal,negative,0.9169191122055054
Pupuk subsidi terlalu dibatasi tak cukupi kebutuhan dilahan sulawesi tengah,negative,0.5237594246864319
"Soal pangan tak usah kuatir, jk dunia kolap pangan kita msh bisa mkn singkong dan pisang dll...wkwkw",positive,0.6357285976409912
Yang masih tetap jadi petani di desa dan berusaha menghidupi negara ini dari pada skil terbatas memilih pergi ke kota untuk merubah nasib untuk mencari gemerlapnya kemewahan ibu kota tetapi tidak.... Anda luar biasa dan pahlawan tanpa tand jasa...,positive,0.9704878926277161
Mentri Cuman bisa ngoceh sana sini.padahal 0besar.berbasis digital apa.keluhan petani tentang pupuk saja tidak pernah digubris.kebanyakam program tapi tak ada yg bisa dirasakan langsung oleh petani.cuman buang2 anggaran.,negative,0.9947254061698914
Sebagai penghargaan bagi petani khususnya petani pangan.. maka di berlakukan pengurangan subsidi pupuk.. sungguh miris😭😭😭,neutral,0.8142618536949158
Pupuk juga masih impor dari negara lain tolong atasi,negative,0.8646863698959351
Tepung masih impor pa kenapa g tanam d Indonesia,negative,0.9699481129646301
Ayo dukung terus para petani Indonesia agar kembali seperti dulu lagi,positive,0.8441312909126282
"Memang Jokowi jenius dan pemberani dalam memutuskan membangun bendung, bèndungan dan jaringan saluran irigasi serta dukungan dana desa sehingga semuanya langsung berfungsi. 
Kesuksesan kegiatan Jokowi salah satunya karena didukung oleh visi-misi tunggal Jokowi yang menyebabkan fleksibelnya pengucuran dana ke proyek"" karena revisinya mudah dilakukan dan diputuskan antara presiden dan menteri keuangan.",positive,0.9922467470169067
Ketahanan pangan kog msh impor..,negative,0.9791147708892822
"Duh Gusti,britanya tdk sesuai apa yg dirasakan pertanian saat ini..",negative,0.997349739074707
"YSL sangat paham dg pertanian, tebukti di sul sel sukses 👍👍👍",positive,0.9214516878128052
"Mau sprti srilanka ya,",neutral,0.978826105594635
Mantap Pak Jokowi dan Pak Mentan,positive,0.9931673407554626
"Semoga mkn maju, dan maunya pupuk diturunkan harganya agr petani kt lebiih semangat ,",positive,0.9502788186073303
Hasil panen petani masih murah disaat panen raya 😭,positive,0.9107474684715271
"Saatnya RI hrs memperdayakan semua lahan utk dipetakan menjadi lahan tanam produktif lebih2 NTT,NTB perlu ditangani khusus shg mampu penghasil pangan",neutral,0.8883739709854126
"Semoga daerah lain propinsi lain ikut memberikan ketahanan pruduk sesuai dgn unggulan daerah masing,,  agar seluruh rakyat Indonesia berlomba untuk menjadi yg terbaik aamiiin",positive,0.9836404919624329
Indonesia merangkak menuju mercusuar di dunia....JAYA SELALU NKRI KU.....🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,positive,0.8808008432388306
Thanks Metro tetap menyajikan info2  menarik,positive,0.8248172402381897
NEGARA HARUS DI BUBARKAN JIKA KORUPTOR TAK DI HUKUM MATI & DI MISKINKAN.,negative,0.9975111484527588
Petani indonesia kuat karena setiap saat bertempur melawan pemerintah sendiri bersama calo calonya.,neutral,0.9186081886291504
di lengkong nganjuk jawa timur cari pupuk susah kalau pun ada pupuk mahal pemerintah di mana kok yang di omong katahanan pangan matamu,negative,0.9929960370063782
"Seandainya petani kita...kalau sekali panen bisa beli inova.... nah baru tuh langkah regenerasi,......,yang bagus....tapi ada jugaa yang jadi kenyataan itu harus dipercaya  ....ayo kita propaganda ..bisa gak   //sumber Beli inova cukup sekali panen


Agro TV Indonesia",negative,0.9201107025146484
"pernah ngobrol sama teman-teman yang berlatar keluarga petani....saya tanya kenapa ga teruskan sawah pertanian? (jadi petani)...mereka memandang ke saya seperti marah....jadi nya saya berpendapat..lebih baik negara/swasta ambil alih atau sewa tanah buat pertanian...dan pegawai bisa dari negara atau swasta...kita liat perang rusia-ukraina yang ternyata akibatkan krisis energi dan pangan artinya itu adalaha hal inti....karena kalau kita serahkan ke rakyat,banyak rakyat yang sudah tidak memandang pertanian adalah tujuan ekonomi mereka...",negative,0.9216352701187134
Di kampung ku pupuk masih langka,negative,0.958257257938385
ah setan pupuk langkA,negative,0.996712327003479
Alhamdulillah semenjak presiden jokowi sudah tidak terdengar lagi ada kebakaran hutan.,neutral,0.5075139403343201
Ibrahim,positive,0.4002176821231842
Sayang mentri nasdem yang lain si piring ga bisa kerja banyakan blundernya. Positifnya mentan kalah telak ma negatifnya menkominfo,negative,0.9967461824417114
Tp knpa pupuk d mahal kan dan d susah kan,negative,0.9942991733551025
Pertahankan menteri yg bagus kerja nya .... selamat pak menteri,positive,0.9876465797424316
BPK. Menteri mesti tahu juga bahwa KUR bagi petani di NTT khususnya Kab. Manggarai Timur blm familiar di mata para petani. Berharap KUR bgi petani ini sgt mmbantu petani agar terbebas dari rentenir dalam sistem ijon padi dgn harga padi yg murah.,positive,0.9017218351364136
"woyyyy Mentan.. apasihPERAN  kerja Keementrian elu?.?? 

Indonesia swasembada Pangan, bukan karena Pemerintahan nya bantu Petani, BUKAAAANNN.. 

Karena 3 tahun ini banyak hujan. 

Kalau tahun depan 2023, terjadi ElNino... mentri koplak kayak gini.. 
masih berani muncul di Media?? 
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",negative,0.976007878780365
